timestamp_s,power_w
0.000001,45.977
0.050166,49.813
0.100345,49.813
0.150520,53.04
0.200749,53.04
0.250929,55.876
0.301107,55.876
0.351283,59.801
0.402062,59.801
0.452234,63.701
0.502393,63.701
0.552630,66.912
0.602818,66.912
0.652966,70.276
0.703133,70.276
0.753300,72.79
0.803426,72.79
0.853580,71.659
0.903943,71.659
0.954112,71.698
1.004262,71.698
1.054425,71.162
1.104580,71.162
1.154796,70.923
1.204951,70.923
1.255111,71.597
1.305277,71.597
1.355480,72.57
1.405636,72.57
1.455800,71.855
1.505944,71.855
1.556096,71.612
1.606258,71.612
1.656487,71.558
1.706635,71.558
1.756812,70.734
1.807028,70.734
1.857173,71.968
1.907332,71.968
1.957467,71.337
2.007623,71.337
2.057828,70.562
2.108062,70.562
2.158223,71.121
2.208382,71.121
2.258531,71.395
2.308711,71.395
2.358874,70.752
2.409068,70.752
2.459219,70.261
2.509404,70.261
2.559544,70.882
2.609692,70.882
2.659849,70.221
2.710032,70.221
2.760221,70.675
2.810400,70.675
2.860581,71.374
2.910734,71.374
2.960881,70.649
3.011089,70.649
3.061240,71.352
3.111407,71.352
3.161567,72.424
3.211723,72.424
3.261929,71.888
3.312087,71.888
3.362222,71.879
3.412382,71.879
3.462540,72.725
3.512694,72.725
3.562843,72.431
3.613012,72.431
3.663170,72.292
3.713327,72.292
3.763491,73.376
3.813652,73.376
3.863809,72.756
3.913986,72.756
3.964159,73.22
4.014359,73.22
4.064508,74.165
4.114662,74.165
4.164821,73.548
4.215190,73.548
4.265338,72.323
4.315488,72.323
4.365790,72.832
4.415993,72.832
4.466135,72.629
4.516348,72.629
4.566489,71.562
4.616650,71.562
4.666963,72.184
4.717127,72.184
4.767283,71.594
4.817455,71.594
4.867606,70.118
4.917768,70.118
4.967942,70.78
5.018166,70.78
5.068325,70.379
5.118483,70.379
5.168650,69.389
5.218826,69.389
5.268995,69.912
5.319129,69.912
5.369301,71.321
5.419468,71.321
5.469623,70.708
5.519799,70.708
5.570036,70.731
5.620227,70.731
5.670396,71.003
5.720537,71.003
5.770706,70.251
5.820875,70.251
5.871069,70.922
5.921261,70.922
5.971434,71.395
6.021620,71.395
6.071807,70.335
6.122010,70.335
6.172200,70.763
6.222351,70.763
6.272507,70.79
6.322667,70.79
6.372820,69.789
6.422973,69.789
6.473131,69.51
6.523289,69.51
6.573458,69.479
6.623617,69.479
6.673768,68.527
6.723947,68.527
6.774132,69.022
6.824292,69.022
6.874440,69.409
6.924637,69.409
6.974787,68.634
7.024942,68.634
7.075091,69.421
7.125257,69.421
7.175414,70.952
7.225669,70.952
7.275833,70.295
7.326105,70.295
7.376285,71.092
7.426475,71.092
7.476640,72.349
7.526803,72.349
7.576958,71.584
7.627125,71.584
7.677287,72.227
7.727470,72.227
7.777643,73.629
7.827826,73.629
7.877980,72.778
7.928108,72.778
7.978250,73.337
8.028414,73.337
8.078559,74.224
8.128719,74.224
8.178857,73.482
8.229053,73.482
8.279221,72.537
8.329383,72.537
8.379568,73.175
8.429725,73.175
8.479883,72.63
8.530077,72.63
8.580226,71.565
8.630386,71.565
8.680556,72.172
8.730731,72.172
8.780879,71.523
8.831140,71.523
8.881288,70.164
8.931459,70.164
8.981594,70.992
9.031759,70.992
9.081979,70.343
9.132143,70.343
9.182286,69.362
9.232448,69.362
9.282581,70.051
9.332931,70.051
9.383131,70.556
9.433302,70.556
9.483447,69.943
9.533611,69.943
9.583740,70.339
9.633894,70.339
9.684055,70.662
9.734217,70.662
9.784364,69.928
9.834535,69.928
9.884676,70.572
9.935279,70.572
9.985419,71.339
10.035567,71.339
10.085728,70.69
10.135932,70.69
10.186086,71.235
10.236240,71.235
10.286386,72.378
10.336548,72.378
10.386818,71.657
10.437004,71.657
10.487150,71.62
10.537405,71.62
10.587573,72.62
10.637752,72.62
10.687929,71.972
10.738142,71.972
10.788280,72.454
10.838510,72.454
10.888673,73.44
10.938828,73.44
10.988971,72.783
11.039121,72.783
11.089270,73.062
11.139420,73.062
11.189580,73.76
11.239741,73.76
11.290020,73.215
11.340180,73.215
11.390327,73.062
11.440565,73.062
11.490713,73.846
11.540871,73.846
11.591181,73.286
11.641352,73.286
11.691500,72.832
11.741664,72.832
11.791816,73.515
11.841971,73.515
11.892102,72.881
11.942262,72.881
11.992421,72.809
12.042582,72.809
12.092707,73.713
12.142888,73.713
12.193053,73.079
12.243204,73.079
12.293396,72.961
12.343602,72.961
12.393746,73.844
12.444130,73.844
12.494290,73.111
12.544456,73.111
12.594602,72.806
12.644765,72.806
12.694940,73.504
12.745342,73.504
12.795545,72.932
12.845720,72.932
12.895884,73.0
12.946070,73.0
12.996209,73.877
13.046370,73.877
13.096505,73.162
13.146667,73.162
13.196805,71.766
13.246957,71.766
13.297111,72.324
13.347303,72.324
13.397470,71.977
13.447836,71.977
13.498024,70.843
13.548193,70.843
13.598357,71.373
13.648520,71.373
13.698652,71.035
13.748859,71.035
13.799055,70.049
13.849265,70.049
13.899443,70.734
13.949576,70.734
13.999748,70.334
14.050006,70.334
14.100198,69.339
14.150399,69.339
14.201106,70.001
14.251275,70.001
14.301431,71.023
14.351586,71.023
14.401726,70.375
14.451865,70.375
14.502038,70.749
14.552210,70.749
14.602354,71.46
14.652519,71.46
14.702661,70.87
14.752831,70.87
14.802965,71.325
14.853131,71.325
14.903276,72.343
14.953435,72.343
15.003570,71.739
15.053739,71.739
15.103883,72.022
15.154073,72.022
15.204224,72.823
15.254394,72.823
15.304535,72.189
15.354706,72.189
15.404835,72.301
15.454992,72.301
15.505136,73.17
15.555309,73.17
15.605464,72.472
15.655639,72.472
15.705806,72.495
15.756052,72.495
15.806203,72.842
15.856378,72.842
15.906577,72.168
15.956772,72.168
16.006934,72.119
16.057114,72.119
16.107257,72.962
16.157412,72.962
16.207563,72.384
16.257792,72.384
16.307946,72.452
16.358123,72.452
16.408274,73.253
16.458445,73.253
16.508600,72.568
16.558765,72.568
16.608951,72.461
16.659137,72.461
16.709306,73.361
16.759490,73.361
16.809634,72.848
16.859792,72.848
16.909941,73.006
16.960095,73.006
17.010244,73.86
17.060393,73.86
17.110526,73.22
17.160683,73.22
17.210822,72.375
17.260980,72.375
17.311129,73.141
17.361275,73.141
17.411488,72.42
17.461642,72.42
17.511812,71.173
17.561981,71.173
17.612126,71.907
17.662279,71.907
17.712422,71.192
17.762568,71.192
17.812714,71.007
17.862880,71.007
17.913051,71.906
17.963210,71.906
18.013360,71.41
18.063595,71.41
18.113788,71.144
18.164016,71.144
18.214178,71.716
18.264341,71.716
18.314503,71.721
18.364661,71.721
18.414809,71.464
18.464969,71.464
18.515116,71.87
18.565275,71.87
18.615417,72.109
18.665586,72.109
18.715747,72.037
18.765926,72.037
18.816090,72.036
18.866248,72.036
18.916405,71.172
18.966559,71.172
19.016706,70.816
19.066863,70.816
19.117039,70.708
19.167207,70.708
19.217367,69.83
19.267530,69.83
19.317703,69.829
19.367860,69.829
19.418061,69.787
19.468219,68.901
19.518377,68.901
19.568541,68.901
19.618709,69.207
19.668886,69.207
19.719083,69.369
19.769255,69.46
19.819417,69.46
19.869576,70.414
19.919724,70.414
19.969889,70.549
20.020116,70.549
20.070327,70.482
20.120485,70.482
20.170648,71.517
20.220814,71.517
20.270975,71.851
20.321142,71.851
20.371303,71.81
20.421489,71.81
20.471654,72.499
20.521819,72.499
20.571983,72.986
20.622367,72.986
20.672533,72.779
20.722705,72.779
20.772865,73.036
20.823060,73.036
20.873220,72.31
20.923405,72.31
20.973612,71.928
21.023773,71.928
21.073939,72.0
21.124104,72.0
21.174264,71.617
21.224459,71.617
21.274640,71.351
21.324818,71.351
21.375003,71.344
21.425172,71.344
21.475346,71.502
21.526100,71.502
21.576290,71.695
21.626472,71.695
21.676639,71.474
21.726823,71.474
21.776992,71.632
21.827227,71.632
21.877391,72.333
21.927560,72.333
21.977722,72.329
22.027882,72.329
22.078209,72.275
22.128368,72.275
22.178540,72.619
22.228702,72.619
22.278872,72.556
22.329095,72.556
22.379305,72.403
22.429489,72.403
22.479733,72.461
22.529946,72.461
22.580122,71.763
22.630282,71.763
22.680451,71.552
22.730615,71.552
22.780831,71.597
22.830998,71.597
22.881185,70.994
22.931358,70.994
22.981526,70.769
23.031687,70.769
23.081875,70.67
23.132097,70.67
23.182277,70.773
23.232443,70.773
23.282609,71.366
23.332780,71.366
23.383104,71.276
23.433269,71.276
23.483447,71.267
23.533605,71.267
23.583769,71.623
23.633935,71.623
