timestamp_s,power_w
0.000001,48.425
0.050129,48.425
0.100295,64.801
0.150479,64.801
0.200682,65.413
0.250836,65.413
0.301020,73.281
0.351201,73.281
0.401358,75.083
0.451552,75.083
0.501742,72.606
0.551911,72.606
0.602051,73.011
0.652188,73.011
0.702323,73.119
0.752460,73.119
0.802623,73.308
0.852829,73.308
0.902969,73.425
0.953124,73.425
1.003280,73.496
1.053442,73.496
1.103573,73.739
1.153733,73.739
1.203901,72.125
1.254058,72.125
1.304197,72.057
1.354356,72.057
1.404505,72.016
1.454691,72.016
1.504846,71.876
1.554983,71.876
1.605121,72.642
1.655261,72.642
1.705401,72.431
1.755538,72.431
1.805800,71.635
1.855955,71.635
1.906116,71.958
1.956269,71.958
2.006432,70.922
2.056592,70.922
2.106895,71.142
2.157058,71.142
2.207214,70.863
2.257356,70.863
2.307515,71.505
2.357683,71.505
2.407857,71.932
2.458007,71.932
2.508157,71.968
2.558302,71.968
2.608515,72.257
2.658686,72.257
2.708837,72.532
2.758986,72.532
2.809136,71.82
2.859288,71.82
2.909495,72.374
2.959631,72.374
3.009809,72.135
3.059946,72.135
3.110082,72.649
3.160229,72.649
3.210369,72.829
3.260524,72.829
3.310685,72.748
3.360852,72.748
3.411005,73.414
3.461181,73.414
3.511317,73.162
3.562056,73.162
3.612189,71.924
3.662339,71.924
3.712512,71.829
3.762705,71.829
3.812862,71.734
3.862999,71.734
3.913148,71.698
3.963288,71.698
4.013434,72.125
4.063575,72.125
4.113728,71.932
4.163882,71.932
4.214088,72.121
4.264250,72.121
4.314404,71.981
4.364546,71.981
4.414693,70.723
4.464850,70.723
4.514990,70.611
4.565209,70.611
4.615401,70.827
4.665544,70.827
4.715734,71.4
4.765932,71.4
4.816100,71.913
4.866257,71.913
4.916421,71.94
4.966581,71.94
5.016721,72.598
5.066883,72.598
5.117029,72.378
5.167164,72.378
5.217326,71.126
5.267466,71.126
5.317611,70.941
5.367784,70.941
5.417926,70.987
5.468064,70.987
5.518204,71.511
5.568352,71.511
5.618494,71.925
5.668627,71.925
5.718812,71.808
5.768950,71.808
5.819086,72.518
5.869226,72.518
5.919369,72.316
5.969496,72.316
6.019688,70.839
6.069845,70.839
6.119986,70.695
6.170124,70.695
6.220273,70.663
6.270417,70.663
6.320562,71.041
6.370703,71.041
6.420838,71.357
6.471023,71.357
6.521174,71.325
6.571316,71.325
6.621445,71.941
6.671625,71.941
6.721803,71.771
6.771954,71.771
6.822133,71.428
6.872304,71.428
6.922457,71.392
6.972592,71.392
7.022748,71.356
7.072891,71.356
7.123031,71.88
7.173180,71.88
7.223331,72.195
7.273492,72.195
7.323684,72.11
7.373844,72.11
7.424004,72.714
7.474254,72.714
7.524411,72.781
7.574563,72.781
7.624748,72.222
7.674888,72.222
7.725033,72.222
7.775166,72.222
7.825315,72.262
7.875462,72.262
7.925615,71.709
7.975783,71.709
8.025915,71.862
8.076054,71.862
8.126452,71.943
8.176633,71.943
8.226811,72.234
8.277004,72.234
8.327165,72.32
8.377380,72.32
8.427555,72.248
8.477749,72.248
8.527910,72.356
8.578064,72.356
8.628236,72.275
8.678395,72.275
8.728550,71.744
8.778745,71.744
8.828917,71.883
8.879065,71.883
8.929204,71.947
8.979353,71.947
9.029497,72.158
9.079638,72.158
9.129822,72.468
9.179956,72.468
9.230097,72.324
9.280242,72.324
9.330390,72.743
9.380524,72.743
9.430690,72.496
9.480834,72.496
9.530967,71.487
9.581110,71.487
9.631253,71.46
9.681400,71.46
9.731543,71.532
9.781686,71.532
9.831851,71.892
9.882037,71.892
9.932179,72.162
9.982324,72.162
10.032474,72.121
10.082677,72.121
10.132851,72.549
10.182989,72.549
10.233135,72.352
10.283272,72.352
10.333459,71.657
10.383598,71.657
10.433736,71.724
10.484080,71.724
10.534233,71.814
10.584385,71.814
10.634543,71.913
10.684754,71.913
10.734929,72.147
10.785139,72.147
10.835298,72.12
10.885469,72.12
10.935596,72.224
10.985751,72.224
11.035921,72.246
11.086067,72.246
11.136265,72.205
11.186440,72.205
11.236614,72.328
11.286832,72.328
11.336976,72.211
11.387121,72.211
11.437247,71.719
11.487394,71.719
11.537536,71.724
11.587688,71.724
11.637822,71.804
11.687979,71.804
11.738116,72.128
11.788259,72.128
11.838411,72.371
11.888589,72.371
11.938752,72.254
11.988930,72.254
12.039075,72.722
12.089210,72.722
12.139342,72.668
12.189472,72.668
12.239597,71.241
12.289779,71.241
12.339909,71.259
12.390081,71.259
12.440208,71.403
12.490340,71.403
12.540473,71.63
12.590609,71.63
12.640777,71.95
12.690921,71.95
12.741055,71.734
12.791197,71.734
12.841330,72.167
12.891469,72.167
12.941603,71.973
12.991742,71.973
13.041905,71.928
13.092090,71.928
13.142278,72.014
13.192459,72.014
13.242689,71.88
13.292852,71.88
13.342987,72.177
13.393124,72.177
13.443266,72.222
13.493422,72.222
13.543582,72.244
13.593735,72.244
13.643881,72.706
13.694013,72.706
13.744174,72.707
13.794335,72.707
13.844503,72.734
13.894694,72.734
13.944832,72.8
13.994986,72.8
14.045177,72.814
14.095363,72.814
14.145506,71.824
14.195699,71.824
14.245845,71.806
14.296005,71.806
14.346151,71.779
14.396302,71.779
14.446444,71.983
14.496686,71.983
14.546845,72.22
14.597005,72.22
14.647163,72.112
14.697396,72.112
14.747551,72.298
14.797785,72.298
14.847951,72.118
14.898133,72.118
14.948302,72.091
14.998558,72.091
15.048713,72.136
15.098858,72.136
15.148998,72.082
15.199170,72.082
15.249312,71.955
15.299485,71.937
15.349639,71.937
15.399855,72.054
15.450073,72.054
15.500245,72.162
15.550403,72.162
15.600573,72.221
15.650708,72.221
15.700860,72.181
15.751059,72.181
15.801230,72.307
15.851386,72.307
15.901531,72.369
15.951690,72.369
16.001841,72.035
16.051992,72.035
16.102143,72.049
16.152310,72.049
16.202470,71.941
16.252620,71.941
16.302874,72.05
16.353018,72.05
16.403169,72.153
16.453334,72.153
16.503507,72.036
16.553688,72.036
16.603850,72.234
16.654001,72.234
16.704155,72.238
16.754304,72.238
16.804473,72.161
16.854639,72.161
16.904840,72.288
16.955005,72.288
17.005192,72.248
17.055369,72.248
17.105519,71.556
17.155687,71.556
17.205900,71.596
17.256060,71.596
17.306226,71.676
17.356374,71.676
17.406534,71.811
17.456702,71.811
17.506857,71.87
17.557014,71.87
17.607172,71.996
17.657314,71.996
17.707468,71.96
17.757626,71.96
17.807823,71.933
17.857986,71.933
17.908153,71.986
17.958321,71.986
18.008494,71.901
18.058690,71.901
18.108868,71.981
18.159195,71.981
18.209364,71.948
18.259531,71.948
18.309740,71.975
18.359931,71.975
18.410118,72.083
18.460287,72.083
18.510450,72.164
18.560631,72.164
18.610844,72.334
18.660984,72.334
18.711150,72.2
18.761291,72.2
18.811491,72.437
18.861690,72.437
18.911908,72.397
18.962371,72.397
19.012546,72.438
19.062721,72.438
