timestamp_s,power_w
0.000003,71.41
0.052503,71.41
0.102667,71.41
0.152827,71.979
0.203004,71.979
0.253189,72.041
0.303359,72.041
0.353534,72.516
0.403703,72.516
0.453857,72.539
0.504017,72.539
0.554192,72.723
0.604364,72.723
0.654527,72.821
0.704692,72.821
0.754865,73.031
0.805035,73.031
0.855208,72.97
0.905378,72.97
0.955566,73.073
1.005712,73.073
1.055869,73.011
1.106004,73.011
1.156158,73.413
1.206317,73.413
1.256474,73.363
1.306628,73.363
1.356790,73.618
1.406948,73.618
1.457082,73.319
1.507206,73.319
1.557333,73.748
1.607455,73.748
1.657592,73.569
1.707706,73.569
1.757861,73.837
1.807986,73.837
1.858158,73.376
1.908299,73.376
1.958465,73.653
2.008603,73.653
2.058768,73.496
2.108925,73.496
2.159071,73.882
2.209248,73.882
2.259426,73.573
2.309640,73.573
2.359829,73.64
2.410021,73.64
2.460168,73.372
2.510327,73.372
2.560515,73.497
2.610699,73.497
2.660859,73.184
2.711029,73.184
2.761177,73.202
