timestamp_s,power_w
0.000001,43.328
0.050142,44.927
0.100309,44.927
0.150485,46.752
0.200662,46.752
0.250853,48.359
0.301021,48.359
0.351189,49.814
0.401364,49.814
0.451524,67.231
0.501712,67.231
0.551906,72.129
0.602087,72.129
0.652241,73.751
0.702484,73.751
0.752654,71.951
0.802880,71.951
0.853065,71.626
0.903887,71.626
0.954061,71.73
1.004252,71.73
1.054410,72.265
1.104696,72.882
1.154999,72.882
1.205175,72.963
1.255340,72.963
1.305507,73.102
1.355669,73.102
1.405841,73.039
1.456000,73.039
1.506156,72.818
1.556318,72.818
1.606462,72.612
1.656609,72.612
1.706758,72.189
1.756990,72.189
1.807159,72.234
1.857306,72.234
1.907482,73.158
1.957780,73.158
2.008218,73.693
2.058575,73.693
2.108762,73.837
2.158964,73.837
2.209119,73.913
2.259287,73.913
2.309447,73.752
2.359618,73.752
2.409800,73.221
2.460041,73.221
2.510202,72.992
2.560373,72.992
2.610544,72.384
2.660733,72.384
2.710888,71.655
2.761111,71.655
2.811263,72.393
2.861496,72.393
2.911715,73.537
2.961880,73.537
3.012124,73.864
3.062297,73.864
3.112469,73.967
3.162636,73.967
3.212801,73.846
3.263023,73.846
3.313187,73.392
3.363351,73.392
3.413506,73.189
3.463673,73.189
3.513837,73.045
3.563998,73.045
3.614166,72.243
3.664339,72.243
3.714488,71.715
3.764638,71.715
3.814843,73.081
3.865126,73.081
3.915306,73.504
3.965462,73.504
4.015705,73.675
4.066050,73.675
4.116229,73.595
4.166386,73.595
4.216535,73.226
4.266703,73.226
4.316869,73.005
4.367040,73.005
4.417198,73.176
4.467360,73.176
4.517514,72.861
4.567684,72.861
4.617847,72.277
4.668003,72.277
4.718150,71.908
4.768311,71.908
4.818446,73.238
4.868605,73.238
4.918745,73.283
4.968952,73.283
5.019118,73.458
5.069270,73.458
5.119428,73.278
5.169761,73.278
5.219856,73.017
5.270022,73.017
5.320178,73.165
5.370340,73.165
5.420502,73.129
5.470687,73.129
5.520886,72.468
5.571090,72.468
5.621265,71.923
5.671432,71.923
5.721584,71.449
5.771745,71.449
5.821901,72.661
5.872066,72.661
5.922285,72.863
5.972462,72.863
6.022655,72.957
6.072845,72.957
6.122992,72.53
6.173226,72.53
6.223612,72.445
6.273774,72.445
6.323961,72.517
6.374123,72.517
6.424268,72.257
6.474433,72.257
6.524610,71.572
6.574792,71.572
6.624971,71.107
6.675115,71.107
6.725278,71.913
6.775424,71.913
6.825581,73.444
6.875740,73.444
6.925999,73.709
6.976141,73.709
7.026331,73.444
7.076474,73.444
7.126629,73.273
7.177328,73.273
7.227485,73.44
7.277640,73.44
7.327838,73.269
7.378010,73.269
7.428166,72.535
7.478316,72.535
7.528455,71.796
7.578618,71.796
7.628765,71.544
7.678927,71.544
7.729073,72.733
7.779217,72.733
7.829364,72.972
7.879509,72.972
7.929654,73.035
7.979794,73.035
8.029968,72.747
8.080152,72.747
8.130353,72.801
8.180544,72.801
8.230712,72.76
8.281043,72.76
8.331195,72.62
8.381354,72.62
8.431506,72.054
8.481655,72.054
8.531865,71.76
8.582017,71.76
8.632157,72.165
8.682318,72.165
8.732479,73.228
8.782666,73.228
8.832847,73.417
8.883031,73.417
8.933206,73.439
8.983350,73.439
9.033552,73.134
9.083842,73.134
9.134020,73.228
9.184238,73.228
9.234468,73.3
9.285011,73.3
9.335170,72.773
9.385321,72.773
9.435476,71.955
9.485618,71.955
9.535767,71.265
9.585970,71.265
9.636132,72.04
9.686291,72.04
9.736430,72.688
9.786570,72.688
9.836708,72.769
9.886833,72.769
9.936968,72.31
9.987105,72.31
10.037247,72.207
10.087419,72.207
10.137572,72.202
10.187740,72.202
10.237909,72.166
10.288125,72.166
10.338368,71.45
10.388559,71.45
10.438729,71.081
10.488887,71.081
10.539067,70.539
10.589214,70.539
10.639357,71.971
10.689538,71.971
10.739705,72.299
10.789839,72.299
10.839999,72.309
10.890149,72.309
10.940296,72.102
10.990435,72.102
11.040619,72.336
11.090797,72.336
11.140978,72.12
11.191144,72.12
11.241345,71.644
11.291515,71.644
11.341648,70.78
11.391799,70.78
11.442000,70.279
11.492148,70.279
11.542313,71.202
11.592463,71.202
11.642633,72.855
11.692775,72.855
11.742971,72.9
11.793107,72.9
11.843268,72.542
11.893410,72.542
11.943572,72.479
11.993704,72.479
12.043873,72.42
12.094024,72.42
12.144189,71.704
12.194390,71.704
12.244563,70.953
12.294716,70.953
12.344886,70.764
12.395047,70.764
12.445221,71.686
12.495371,71.686
12.545535,73.145
12.595698,73.145
12.645861,73.262
12.696010,73.262
12.746174,72.906
12.796318,72.906
12.846479,72.821
12.896625,72.821
12.946767,72.906
12.996910,72.906
13.047158,72.198
13.097380,72.198
13.147527,71.329
13.197693,71.329
13.247850,71.41
13.298009,71.41
13.348160,72.296
13.398309,72.296
13.448458,73.358
13.498620,73.358
13.548775,73.394
13.599037,73.394
13.649201,73.03
13.699350,73.03
13.749504,72.882
13.799653,72.882
13.849786,72.923
13.900032,72.923
13.950187,72.229
14.000441,72.229
14.050613,71.535
14.100772,71.535
14.151103,71.013
14.201298,71.013
14.251454,72.031
14.301621,72.031
14.351779,72.765
14.401976,72.765
14.452136,72.891
14.502295,72.891
14.552454,72.494
14.602620,72.494
14.652777,72.427
14.702953,72.427
14.753101,72.333
14.803255,72.333
14.853405,71.499
14.903572,71.499
14.953759,70.634
15.003927,70.634
15.054532,70.709
15.104667,70.709
15.154837,71.619
15.205007,71.619
15.255165,72.988
15.305334,72.988
15.355495,72.93
15.405655,72.93
15.455844,72.75
15.505999,72.75
15.556158,72.723
15.606312,72.723
15.656473,72.327
15.706624,72.327
15.756777,71.544
15.807004,71.544
15.857157,70.355
15.907413,70.355
15.957613,71.274
16.007783,71.274
16.057973,72.436
16.108129,72.436
16.158288,72.995
16.208428,72.995
16.258584,72.896
16.308725,72.896
16.358917,72.752
16.409087,72.752
16.459266,72.639
16.509414,72.639
16.559583,72.017
16.609712,72.017
16.659876,70.982
16.710000,70.982
16.760280,70.931
16.810417,70.931
16.860861,71.674
16.911542,71.674
16.961710,73.402
17.011856,73.402
17.062018,73.259
17.112168,73.259
17.162330,73.021
17.212513,73.021
17.262710,73.093
17.312882,73.093
17.363023,72.846
17.413191,72.846
17.463370,72.086
17.513521,72.086
17.563659,71.157
17.613833,71.157
17.663988,71.091
17.714138,71.091
17.764342,72.099
17.814541,72.099
17.864693,72.802
17.914848,72.802
17.965045,72.721
18.015207,72.721
18.065347,72.367
18.115506,72.367
18.165660,72.331
18.215836,72.331
18.265979,71.799
18.316130,71.799
18.366279,70.985
18.416434,70.985
18.466576,69.947
18.516721,69.947
18.566885,70.59
18.617044,70.59
18.667241,71.887
18.717424,71.887
18.767713,72.854
18.817878,72.854
18.868046,72.661
18.918231,72.661
18.968384,72.544
19.018554,72.544
19.068710,72.31
19.118878,72.31
19.169040,71.581
19.219213,71.581
19.269370,70.694
19.319541,70.694
19.369697,70.718
19.419854,70.718
19.470029,71.437
19.520184,71.437
19.570356,73.023
19.620560,73.023
19.671046,72.969
19.721211,72.969
19.771374,72.799
19.821547,72.799
19.871710,72.565
19.921886,72.565
19.972041,72.277
20.022214,72.277
20.072361,71.435
20.122524,71.435
20.172691,70.48
20.222850,70.48
20.273006,70.917
20.323162,70.917
20.373321,71.92
20.423543,71.92
20.473791,72.568
20.523997,72.568
20.574185,72.519
20.624323,72.519
20.674532,72.298
20.724734,72.298
20.774922,72.199
20.825105,72.199
20.875286,71.406
20.925469,71.406
20.975640,70.073
21.025801,70.073
21.075997,70.46
21.126145,70.46
21.176330,71.382
21.226501,71.382
21.276688,72.864
21.326937,72.94
21.377098,72.94
21.427324,72.814
21.477612,72.814
21.527808,72.517
21.578055,72.517
21.628253,71.945
21.678433,71.945
21.728632,70.847
21.778876,70.847
21.829065,70.766
21.879226,70.766
21.929385,71.559
21.979539,71.559
22.029722,73.099
22.079920,73.099
22.130092,73.023
22.180314,73.023
22.230476,72.915
22.280721,72.915
22.330892,72.712
22.381087,72.712
22.431252,72.2
22.481417,72.2
22.531571,71.403
22.581729,71.403
22.631890,70.79
22.682055,70.79
22.732194,71.51
22.782349,71.51
22.832495,72.793
22.882645,72.793
22.932791,73.162
22.982968,73.162
23.033161,73.036
23.083305,73.036
23.133568,72.865
23.183831,72.865
23.234017,72.811
23.284235,72.811
23.334391,72.176
23.384555,72.176
23.434720,71.131
23.484877,71.131
23.535044,71.703
23.585209,71.703
23.635368,72.747
23.685530,72.747
23.735710,73.692
23.785882,73.692
23.836058,73.535
23.886224,73.535
23.936389,73.324
23.986543,73.324
24.036713,73.207
24.086882,73.207
24.137056,72.671
24.187261,72.671
24.237476,71.821
24.287907,71.821
24.338089,70.82
24.388267,70.82
24.438473,71.338
24.488680,71.338
24.538893,72.589
24.589080,72.589
24.639286,72.895
24.689458,72.895
24.739633,72.558
24.789782,72.558
24.839987,72.495
24.890174,72.495
24.940375,72.45
24.990689,72.45
25.040844,71.726
25.091550,71.726
25.141714,70.531
25.191890,70.531
25.242073,70.675
25.292239,70.675
25.342400,71.458
25.392561,71.458
25.442745,72.864
25.492907,72.864
25.543080,72.94
25.593284,72.94
25.643468,72.719
25.693649,72.719
25.743841,72.517
25.794003,72.517
25.844290,72.143
25.894547,72.143
25.944714,71.334
25.994876,71.334
26.045033,70.253
26.095217,70.253
26.145372,71.005
26.195547,71.005
26.245718,72.478
26.295892,72.478
26.346057,73.09
26.396227,73.09
26.446410,73.049
26.496574,73.049
26.546748,72.77
26.596934,72.77
26.647124,72.695
26.697299,72.695
26.747506,72.034
26.797711,72.034
26.847933,70.786
26.898337,70.786
26.948523,71.142
26.998699,71.142
27.048886,72.091
27.099103,72.091
27.149278,73.541
27.199480,73.541
27.249679,73.361
27.299842,73.361
27.350034,73.109
27.400182,73.109
27.450373,72.853
27.500566,72.853
27.550758,72.191
27.600965,72.191
27.651212,71.371
27.701374,71.371
27.751571,70.907
27.801761,70.907
27.851955,71.568
27.902165,71.568
27.952322,73.098
28.002521,73.098
28.052718,73.089
28.102915,73.089
28.153111,72.801
28.203316,72.801
28.253511,72.459
28.303703,72.459
28.353901,71.861
28.404078,71.861
28.454361,70.927
28.504553,70.927
28.554749,70.801
28.604950,70.801
28.655153,71.561
28.705360,71.561
28.755542,72.678
28.805709,72.678
28.855889,73.142
28.906057,73.142
28.956237,73.129
29.006424,73.129
29.056602,72.656
29.106779,72.656
29.156983,72.07
29.207170,72.07
29.257352,71.147
29.307567,71.147
29.357844,71.034
29.408032,71.034
29.458286,71.897
29.508673,71.897
29.558845,73.002
29.609031,73.002
29.659221,73.038
29.709381,73.038
29.759568,73.025
29.809724,73.025
29.859912,72.513
29.910096,72.513
29.960293,71.865
30.010469,71.865
30.060643,70.847
30.110843,70.847
30.161022,70.658
30.211217,70.658
30.261434,71.496
30.311619,71.496
30.361778,72.685
30.411992,72.685
30.462184,72.712
30.512389,72.712
30.562580,72.64
30.612722,72.64
30.662898,72.218
30.713085,72.218
30.763247,71.655
30.813414,71.655
30.863579,70.569
30.913736,70.569
30.963891,70.699
31.014090,70.699
31.064286,71.629
31.114510,71.629
31.165273,72.962
31.215481,72.962
31.265718,73.264
31.315899,73.264
31.366077,73.259
31.416264,73.259
31.466443,72.738
31.516615,72.738
31.566793,72.333
31.617027,72.333
31.667213,71.311
31.717377,71.311
31.767540,71.383
31.817707,71.383
31.867920,72.116
31.918226,72.116
31.968398,73.359
32.018619,73.359
32.068969,73.409
32.119203,73.409
32.169384,73.279
32.219563,73.279
32.269740,72.752
32.319908,72.752
32.370084,72.049
32.420253,72.049
32.470418,70.933
32.520593,70.933
32.570764,71.198
32.620924,71.198
32.671092,71.784
32.721260,71.784
32.771507,72.927
32.821686,72.927
32.871885,72.976
32.922051,72.976
32.972677,73.021
33.022856,73.021
33.073025,72.635
33.123203,72.635
33.173393,72.004
33.223564,72.004
33.273739,70.986
33.323905,70.986
33.374067,70.905
33.424234,70.905
33.474409,71.68
