timestamp_s,power_w
0.000001,66.838
0.050162,70.195
0.100309,70.195
0.150472,73.563
0.200615,73.563
0.250819,73.294
0.300955,73.294
0.351151,73.127
0.401306,73.127
0.451480,73.145
0.501615,73.145
0.551822,72.591
0.601954,72.591
0.652171,71.479
0.702335,71.479
0.752545,70.149
0.802675,70.149
0.852844,69.271
0.902983,69.271
0.953169,68.91
1.003330,68.91
1.053522,69.058
1.103680,69.058
1.153841,69.067
1.203970,69.067
1.254148,69.067
1.304301,69.067
1.354474,69.216
1.404617,69.216
1.454790,69.378
1.504954,69.378
1.555109,69.864
1.605240,69.864
1.655409,70.944
1.705558,70.944
1.755703,72.034
1.805851,72.034
1.856024,73.244
1.906163,73.244
1.956346,73.852
2.006492,73.852
2.056660,73.166
2.106816,73.166
2.156988,72.674
2.207135,72.674
2.257323,72.782
2.307478,72.782
2.357658,72.813
2.407833,72.813
2.458008,72.656
2.508152,72.656
2.558330,72.571
2.608474,72.571
2.658637,72.413
2.708790,72.413
2.758998,72.152
2.809157,72.152
2.859317,72.12
2.909655,72.12
2.959826,72.11
3.009990,72.11
3.060166,72.475
3.110349,72.475
3.160526,73.202
3.210689,73.202
3.260859,73.891
3.311036,73.891
3.361235,73.297
3.411414,73.297
3.461586,72.095
3.511734,72.095
3.561887,71.649
3.612037,71.649
3.662200,71.586
3.712340,71.586
3.762495,71.361
3.812633,71.361
3.862817,71.14
3.912980,71.14
3.963141,70.997
4.013293,70.997
4.063453,71.033
4.113597,71.033
4.163754,70.749
4.213918,70.749
4.264095,70.997
4.314309,70.997
4.364476,71.227
4.414635,71.227
4.464827,72.041
4.514983,72.041
4.565140,73.339
4.615303,73.339
4.665483,73.897
4.715653,73.897
4.765830,73.442
4.815983,73.442
4.866143,72.451
4.916285,72.451
4.966442,72.109
5.016587,72.109
5.066818,71.983
5.116969,71.983
5.167123,71.898
5.217274,71.898
5.267445,71.822
5.317600,71.822
5.367783,71.813
5.417984,71.813
5.468157,71.651
5.518308,71.651
5.568460,71.75
5.618599,71.75
5.668748,71.831
5.718927,71.831
5.769093,72.068
5.819260,72.068
5.869435,72.761
5.919590,72.761
5.969758,73.703
6.019959,73.703
6.070125,74.109
6.120278,74.109
6.170432,73.614
6.220583,73.614
6.270760,72.52
6.320950,72.52
6.371123,72.6
