timestamp_s,power_w
0.000002,51.389
0.050153,51.389
0.100298,55.157
0.150452,55.157
0.200612,59.008
0.250758,59.008
0.300891,62.579
0.351024,62.579
0.401191,65.538
0.451334,65.538
0.501489,68.915
0.551632,68.915
0.601761,72.078
0.651916,72.078
0.702067,72.064
0.752203,72.064
0.802360,72.091
0.852521,72.091
0.902675,72.316
0.952847,72.316
1.003040,72.833
1.053224,72.833
1.103398,72.531
1.153562,72.531
1.203732,71.563
1.253896,71.563
1.304094,71.478
1.354249,71.478
1.404432,71.676
1.454614,71.676
1.504773,72.158
1.554911,72.158
1.605050,71.374
1.655248,71.374
1.705398,71.688
1.755577,71.688
1.805760,72.526
1.855910,72.526
1.906092,72.535
1.956277,72.535
2.006418,71.735
2.056563,71.735
2.106739,70.927
2.156878,70.927
2.207035,71.633
2.257182,71.633
2.307365,72.494
2.357517,72.494
2.407664,72.225
2.457809,72.225
2.507949,71.337
2.558091,71.337
2.608251,71.436
2.658433,71.436
2.708608,72.341
2.758787,72.341
2.808953,72.161
2.859150,72.161
2.909307,71.491
2.959462,71.491
3.009624,71.405
3.059782,71.405
3.109922,72.354
3.160073,72.354
3.210285,73.094
3.260498,73.094
3.310653,72.234
3.360817,72.234
3.410969,71.122
3.461126,71.122
3.511290,71.292
3.561453,71.292
3.611611,71.909
3.661787,71.909
3.711949,71.356
3.762092,71.356
3.812241,71.226
3.862451,71.226
3.912905,71.648
3.963060,71.648
4.013252,72.31
4.063397,72.31
4.113557,71.941
4.163737,71.941
4.213878,70.86
4.264029,70.86
4.314171,70.776
4.364337,70.776
4.414486,71.383
4.464641,71.383
4.514801,72.518
4.564959,72.518
4.615133,71.829
4.665285,71.829
4.715438,71.834
4.765770,71.834
4.815932,72.424
4.866067,72.424
4.916234,72.64
4.966375,72.64
5.016513,71.586
5.066640,71.586
5.116765,71.748
5.166955,71.748
5.217092,72.499
5.267251,72.499
5.317391,73.287
5.367544,73.287
5.417704,72.635
5.467837,72.635
5.517977,72.527
5.568109,72.527
5.618242,72.541
5.668457,72.541
5.718602,73.104
5.768744,73.104
5.818885,72.55
5.869020,72.55
5.919197,72.177
5.969337,72.177
6.019465,72.28
6.069697,72.28
6.120235,72.97
6.170359,72.97
6.220498,72.785
6.270644,72.785
6.320789,71.632
6.370927,71.632
6.421064,71.592
6.471195,71.592
6.521375,72.267
6.571676,72.267
6.621865,72.199
6.672011,72.199
6.722151,71.464
6.772294,71.464
6.822429,71.41
6.872575,71.41
6.922787,72.36
6.972978,72.36
7.023368,72.792
7.073523,72.792
7.123653,71.931
7.173797,71.931
7.223957,71.899
7.274102,71.899
7.324263,72.25
7.374454,72.25
7.424629,72.954
7.474771,72.954
7.524936,72.395
7.575076,72.395
7.625243,71.283
7.675378,71.283
7.725515,71.423
7.775692,71.423
7.825875,71.955
7.876028,71.955
7.926228,71.815
7.976408,71.815
8.026612,70.572
8.076746,70.572
8.126890,70.576
8.177041,70.576
8.227167,71.383
8.277312,71.383
8.327519,71.383
8.377664,71.383
8.427797,70.316
8.477936,70.316
8.528108,70.419
8.578269,70.419
8.628422,71.077
8.678553,71.077
8.728867,72.199
8.779020,72.199
8.829187,71.505
8.879313,71.505
8.929478,71.559
8.979609,71.559
9.029770,72.189
9.079894,72.189
9.130170,73.081
9.180384,73.081
9.230556,71.518
9.280722,71.518
9.330880,71.589
9.381021,71.589
9.431187,72.256
9.481408,72.256
9.531563,71.902
9.581736,71.902
9.631914,71.064
9.682113,71.064
9.732284,71.081
9.782486,71.081
9.832685,71.635
9.882837,71.635
9.933004,71.649
9.983152,71.649
10.033355,70.488
10.083506,70.488
10.133645,70.542
10.183796,70.542
10.233959,71.132
10.284113,71.132
10.334286,72.258
10.384445,72.258
10.434760,71.466
10.484940,71.466
10.535105,71.583
10.585271,71.583
10.635440,72.059
10.685623,72.059
10.735768,72.915
10.785915,72.915
10.836046,72.285
10.886308,72.285
10.936530,71.863
10.986690,71.863
11.036832,72.051
11.086990,72.051
11.137136,72.709
11.187291,72.709
11.237461,72.335
11.287633,72.335
11.337844,71.2
11.388008,71.2
11.438178,71.254
11.488339,71.254
11.538497,71.853
11.588725,71.853
11.638885,71.893
11.689030,71.893
11.739172,71.154
11.789663,70.975
11.839825,70.975
11.889996,71.699
11.940121,71.699
11.990261,72.333
12.040402,72.333
12.090545,71.563
12.140792,71.563
12.190938,71.563
12.241197,71.674
12.291363,72.372
12.341506,72.372
12.391672,73.426
12.441847,73.426
12.492007,72.698
12.542158,72.698
12.592302,72.693
12.642465,72.693
12.692851,72.905
12.743012,72.905
12.793170,73.365
12.843338,73.365
12.893492,72.946
12.943651,72.946
12.993800,71.73
13.043989,71.73
13.094130,71.653
13.144285,71.653
13.194434,72.162
13.244631,72.162
13.294812,72.297
13.344962,72.297
13.395116,71.186
13.445263,71.186
13.495424,71.159
13.545612,71.159
13.595792,71.797
13.645944,71.797
13.696123,72.045
13.746272,72.045
13.796429,71.159
13.846576,71.159
13.896756,71.294
13.946937,71.294
13.997113,72.136
14.047284,72.136
14.097427,73.131
14.147605,73.131
14.197766,72.474
14.247908,72.474
14.298068,71.929
14.348211,71.929
14.398422,71.893
14.448572,71.893
14.498765,72.51
14.548914,72.51
14.599082,72.248
14.649233,72.248
14.699401,71.464
14.749548,71.464
14.799738,71.392
14.850396,71.392
14.900544,71.873
14.950734,71.873
15.000885,71.46
15.051047,71.46
15.101201,70.091
15.151344,70.091
15.201497,70.254
15.251658,70.254
15.301816,70.735
15.351966,70.735
15.402137,71.358
15.452308,71.358
15.502482,70.565
15.552644,70.565
15.602801,70.78
15.652950,70.78
15.703105,71.213
15.753484,71.213
15.803639,72.168
15.853813,72.168
15.903980,71.557
15.954137,71.557
16.004295,70.89
16.054440,70.89
16.104610,71.451
16.154749,71.451
16.204901,72.397
16.255057,72.397
16.305221,71.902
16.355389,71.902
16.405542,71.139
16.455770,71.139
16.505929,71.238
16.556072,71.238
16.606651,71.824
16.656808,71.824
16.706947,71.887
16.757139,71.887
16.807313,71.172
16.857482,71.172
16.908111,70.992
16.958366,70.992
17.008547,71.819
17.058764,71.819
17.109032,72.846
17.159189,72.846
17.209338,72.081
17.259503,72.081
17.309667,72.139
17.359838,72.139
17.409989,72.71
17.460257,72.71
17.510433,73.504
17.560638,73.504
17.610806,72.815
17.660980,72.815
17.711126,71.968
17.761273,71.968
17.811425,71.968
17.861721,71.968
17.911869,72.462
17.962029,72.462
18.012214,72.196
18.062389,72.196
18.112544,70.947
18.162749,70.947
18.212889,70.798
18.263055,70.798
18.313225,71.325
18.363379,71.325
18.413524,71.298
18.463690,71.298
18.513877,70.502
18.564060,70.502
18.614233,70.547
18.664405,70.547
18.714604,71.199
18.764778,71.199
18.815015,72.272
18.865234,72.272
18.915405,71.578
18.965604,71.578
19.015744,71.668
19.065880,71.668
19.116025,72.406
19.166162,72.406
19.216326,73.323
19.266729,73.323
19.316898,72.589
19.367049,72.589
19.417186,72.715
19.467335,72.715
19.517488,72.886
19.567649,72.886
19.617859,73.467
19.668026,73.467
19.718217,72.927
19.768359,72.927
19.818496,72.026
19.868641,72.026
19.918786,72.021
19.968921,72.021
20.019118,72.598
20.069284,72.598
20.119459,72.409
20.169608,72.409
20.219779,70.964
20.269937,70.964
20.320094,71.125
20.370242,71.125
20.420422,71.792
20.470637,71.792
20.520809,71.671
20.570951,71.671
20.621096,70.855
20.671241,70.855
20.721381,70.891
20.771523,70.891
20.821700,71.462
20.871874,71.462
20.922050,72.35
20.972218,72.35
21.022355,71.486
21.072502,71.486
21.122646,71.414
21.172786,71.414
21.222936,71.774
21.273111,71.774
21.323290,72.931
21.373468,72.931
21.423612,72.144
21.473764,72.144
21.523911,72.149
21.574062,72.149
21.624205,72.469
21.674373,72.469
21.724542,73.18
21.774748,73.18
21.825133,72.564
21.875375,72.564
21.925523,72.577
21.975674,72.577
22.025820,72.923
22.075988,72.923
22.126161,73.81
22.176337,73.81
22.226607,73.296
22.276778,73.296
22.326952,72.436
22.377110,72.436
22.427266,72.45
22.477449,72.45
22.527627,73.097
22.577791,73.097
22.627966,72.79
22.678161,72.79
22.728297,71.475
22.778447,71.475
22.828632,71.538
22.878783,71.538
22.928962,72.119
22.979135,72.119
23.029293,72.097
23.079468,72.097
23.129847,70.959
23.179994,70.959
23.230157,70.819
23.280311,70.819
23.330491,71.356
23.380694,71.356
23.430877,72.113
23.481067,72.113
23.531247,71.286
23.581394,71.286
23.631544,71.282
23.681721,71.282
23.731874,71.661
23.782065,71.661
23.832233,72.746
23.882402,72.746
23.932578,71.973
23.982774,71.973
24.032957,72.054
24.083144,72.054
24.133309,72.508
24.183469,72.508
24.233655,73.128
24.283835,73.128
24.334016,72.58
24.384240,72.58
24.434435,71.79
24.484608,71.79
24.534764,71.979
24.584921,71.979
24.635096,72.577
24.685266,72.577
24.735434,72.275
24.785753,72.275
24.835955,71.302
24.886133,71.302
24.936334,71.325
24.986491,71.325
25.036674,71.892
25.086860,71.892
25.137045,71.887
25.187208,71.887
25.237389,70.757
25.287627,70.757
25.337820,70.883
25.387972,70.883
25.438153,71.373
25.488329,71.373
25.538503,72.247
25.588694,72.247
25.638885,71.352
25.689119,71.352
25.739289,71.433
25.789439,71.433
25.839611,71.783
25.889780,71.783
25.939946,72.864
25.990121,72.864
26.040290,72.139
26.090429,72.139
26.140652,72.233
26.190835,72.233
26.240994,72.463
26.291135,72.463
26.341267,73.148
26.391420,73.148
26.441549,72.464
26.491727,72.464
26.541882,72.509
26.592037,72.509
26.642238,72.761
26.692391,72.761
26.742527,73.453
26.792666,73.453
26.842803,72.878
26.892942,72.878
26.943092,72.635
26.993260,72.635
27.043429,72.666
