timestamp_s,power_w
0.000003,71.83
0.052293,71.83
0.102447,71.83
0.152578,72.216
0.202720,72.216
0.252866,72.396
0.302998,72.396
0.353137,70.258
0.403262,70.258
0.453387,70.316
0.503514,70.316
0.553684,70.041
0.603825,70.041
0.653955,70.031
0.704082,70.031
0.754203,69.973
0.804323,69.973
0.854445,69.873
0.904560,69.873
0.954667,69.915
1.004785,69.915
1.054899,70.023
1.105012,70.023
1.155122,70.127
1.205238,70.127
1.255365,70.145
1.305495,70.145
1.355619,70.154
1.405827,70.154
1.455949,72.539
1.506072,72.539
1.556189,72.602
1.606308,72.602
1.656436,72.791
1.706569,72.791
1.756696,72.692
1.806824,72.692
1.856961,71.646
1.907107,71.646
1.957254,71.606
2.007398,71.606
2.057539,71.512
2.107675,71.512
2.157818,71.449
2.207951,71.449
2.258086,71.543
2.308202,71.543
2.358329,71.592
2.408453,71.592
2.458569,71.637
2.508697,71.637
2.558826,71.894
2.608951,71.894
2.659071,71.732
2.709195,71.732
2.759313,72.213
2.809501,72.213
2.859639,72.132
2.909822,72.132
2.959942,73.241
3.010065,73.241
3.060187,73.245
3.110308,73.245
3.160428,72.065
3.210578,72.065
3.260722,72.07
3.310855,72.07
3.360985,72.079
3.411115,72.079
3.461247,72.084
3.511371,72.084
3.561498,72.048
3.611634,72.048
3.661799,71.836
3.711917,71.836
3.762034,71.764
3.812154,71.764
3.862280,71.463
3.912399,71.463
3.962519,71.436
4.012638,71.436
4.062770,71.665
4.112899,71.665
4.163011,71.62
4.213127,71.62
4.263242,73.025
4.313359,73.025
4.363478,73.101
4.413595,73.101
4.463708,72.277
4.513820,72.277
4.563938,72.268
4.614054,72.268
4.664177,72.232
4.714305,72.232
4.764457,72.124
4.814585,72.124
4.864713,72.133
4.914829,72.133
4.964942,72.061
5.015055,72.061
5.065163,72.043
5.115276,72.043
5.165388,71.864
5.215503,71.864
5.265631,71.837
5.315790,71.837
5.365913,72.115
5.416030,72.115
5.466174,72.07
5.516291,72.07
5.566410,72.966
5.616533,72.966
5.666662,72.975
5.716781,72.975
5.766896,72.322
