timestamp_s,power_w
0.000002,72.499
0.050137,72.427
0.100282,72.427
0.150515,72.4
0.200713,72.4
0.250924,72.562
0.301115,72.562
0.351279,72.544
0.401418,72.544
0.451555,72.296
0.501697,72.296
0.551839,72.656
0.602059,72.656
0.652228,72.574
0.702384,72.574
0.752546,72.589
0.802835,72.589
0.853003,72.832
0.903223,72.832
0.953438,72.945
1.003658,72.945
1.053820,73.134
1.103962,73.134
1.154118,73.359
1.204269,73.359
1.254411,73.332
1.304613,73.332
1.354765,73.008
1.404950,73.008
1.455139,73.017
1.505279,73.017
1.555413,72.963
1.605573,72.963
1.655698,72.747
1.705832,72.747
1.755983,73.13
1.806166,73.13
1.856318,73.17
1.906483,73.17
1.956629,73.22
2.006816,73.22
2.056965,73.229
2.107120,73.229
2.157313,73.121
2.207500,73.121
2.257653,72.923
2.307813,72.923
2.357976,72.955
2.408123,72.955
2.458272,72.842
2.508449,72.842
2.558662,72.635
2.608900,72.635
2.659077,72.617
2.709227,72.617
2.759403,72.581
2.809597,72.581
2.859847,72.464
2.910107,72.464
2.960266,72.712
3.010450,72.712
3.060599,72.703
3.110759,72.703
3.160882,72.757
3.211041,72.757
3.261182,72.838
3.311332,72.838
3.361482,72.68
3.411634,72.68
3.461769,72.49
3.511932,72.49
3.562061,72.657
3.612226,72.657
3.662419,72.634
3.712655,72.634
3.762841,72.783
3.813028,72.783
3.863208,72.801
3.913411,72.801
3.963610,72.675
4.013798,72.675
4.063988,72.612
4.114188,72.612
4.164371,72.454
4.214587,72.454
4.264742,72.341
4.314895,72.341
4.365008,72.341
4.415357,72.341
4.465539,72.332
4.515804,72.332
4.565977,72.17
4.616169,72.17
4.666389,72.084
4.716597,72.084
4.766782,71.697
4.816976,71.697
4.867156,71.719
4.917333,71.719
4.967492,72.156
5.017641,72.156
5.067756,71.857
5.117906,71.857
5.168041,71.866
5.218205,71.866
5.268339,72.177
5.318501,72.177
5.368633,71.727
5.418776,71.727
5.468909,71.547
5.519052,71.547
5.569163,71.741
5.619309,71.741
5.669446,71.295
5.719633,71.295
5.769769,71.205
5.819928,71.205
5.870065,71.799
5.920228,71.799
5.970363,71.304
6.020528,71.304
6.070732,70.962
6.120917,70.962
6.171063,71.567
6.221232,71.567
6.271370,70.571
6.321561,70.571
6.371713,70.328
6.421887,70.328
6.472033,70.918
6.522201,70.918
6.572337,70.864
6.622499,70.864
6.672641,70.657
6.722817,70.657
6.772956,71.316
6.823140,71.316
6.873280,71.262
6.923442,71.262
6.973615,71.177
7.023758,71.177
7.073914,71.884
7.124065,71.884
7.174215,71.767
7.224375,71.767
7.274511,71.578
7.324667,71.578
7.374816,72.673
7.424971,72.673
7.475113,72.61
7.525274,72.61
7.575420,72.502
7.625605,72.502
7.675769,72.592
7.725950,72.592
7.776087,72.475
7.826257,72.475
7.876426,72.403
7.926627,72.403
7.976797,72.579
8.026985,72.579
8.077171,72.516
8.127373,72.516
8.177519,72.39
8.227668,72.39
8.277806,72.669
8.327962,72.669
8.378099,72.624
8.428248,72.624
8.478392,72.462
8.528542,72.462
8.578683,72.444
8.628841,72.444
8.678980,72.286
8.729167,72.286
8.779349,72.34
8.829532,72.34
8.879702,71.993
8.929899,71.993
8.980101,71.975
9.030258,71.975
9.080431,72.074
9.130633,72.074
9.180798,71.379
9.230952,71.379
9.281117,71.235
9.331284,71.235
9.381716,71.235
9.431894,71.235
9.482075,70.915
9.532272,70.915
9.582485,70.807
9.632669,70.807
9.682860,71.077
9.733069,71.077
9.783272,71.199
9.833452,71.199
9.883656,71.104
9.933843,71.104
9.984039,71.919
10.034253,71.919
10.084440,71.832
10.134654,71.832
10.184845,71.734
10.235013,71.734
10.285165,72.558
10.335326,72.558
10.385500,72.513
10.435684,72.513
10.485840,72.432
10.536004,72.432
10.586152,72.851
10.636315,72.851
10.686484,72.86
10.736647,72.86
10.786798,72.761
10.837014,72.761
10.887168,72.869
10.937339,72.869
10.987492,72.842
11.037653,72.842
11.087807,72.563
11.137969,72.563
11.188125,72.419
11.238289,72.419
11.288512,72.284
11.338685,72.284
11.388816,72.388
11.438970,72.388
11.489167,72.095
11.539357,72.095
11.589566,72.027
11.639783,72.027
11.689967,72.144
11.740150,72.144
11.790346,71.377
11.840538,71.377
11.890746,71.246
11.940954,71.246
11.991147,71.282
12.041349,71.282
12.091554,71.309
12.141748,71.309
12.191932,71.264
12.242083,71.264
12.292220,71.684
12.342366,71.684
12.392561,71.764
12.442893,71.764
12.493066,71.54
12.543220,71.54
12.593360,72.22
12.643511,72.22
12.693665,72.121
12.743841,72.121
12.793989,72.031
12.844141,72.031
12.894271,72.779
12.944432,72.779
12.994593,72.803
13.044746,72.803
13.094898,72.766
13.145051,72.766
13.195194,72.943
13.245359,72.943
13.295497,72.96
13.345644,72.96
13.395781,72.862
13.445939,72.862
13.496076,72.604
13.546218,72.604
13.596370,72.536
13.646533,72.536
13.696695,72.518
13.746864,72.518
13.797012,72.095
13.847181,72.095
13.897315,71.97
13.947500,71.97
13.997672,72.086
14.047846,72.086
14.098006,71.793
14.148171,71.793
14.198343,71.707
14.248507,71.707
14.298679,71.752
14.348877,71.752
14.399074,71.738
14.449260,71.738
14.499423,71.652
14.549608,71.652
14.599735,72.224
14.649895,72.224
14.700034,72.211
14.750172,72.211
14.800306,71.896
14.850484,71.896
14.900627,72.414
14.950793,72.414
15.000943,72.306
15.051115,72.306
15.101252,72.342
15.151412,72.342
15.201609,72.761
15.251760,72.761
15.301904,72.775
15.352063,72.775
15.402204,72.623
15.452348,72.623
15.502496,72.326
15.552648,72.326
15.602806,72.272
15.652968,72.272
15.703111,72.191
15.753235,72.191
15.803368,71.655
15.853520,71.655
15.903659,71.574
15.953822,71.574
16.003960,71.744
16.054105,71.744
16.104238,71.834
16.154386,71.834
16.204521,71.798
16.254671,71.798
16.304836,71.933
16.355020,71.933
16.405208,71.852
16.455402,71.852
16.505588,71.807
16.555798,71.807
16.605974,72.056
16.656155,72.056
16.706289,72.065
16.756405,72.065
16.806545,71.939
16.856696,71.939
16.906851,72.7
16.957009,72.7
17.007149,72.811
17.057299,72.811
17.107435,72.725
17.157607,72.725
17.207741,72.486
17.257885,72.486
17.308020,72.382
17.358179,72.382
17.408319,72.337
17.458476,72.337
17.508606,71.639
17.558757,71.639
17.608910,71.719
17.659055,71.719
17.709199,71.956
17.759347,71.956
17.809479,71.934
17.859630,71.934
17.909804,71.812
17.959971,71.812
18.010133,71.956
18.060300,71.956
18.110444,71.952
