timestamp_s,power_w
0.000002,72.605
0.050132,72.605
0.100276,72.704
0.150404,72.704
0.200526,72.524
0.250652,72.524
0.300770,71.63
0.350909,71.63
0.401036,71.492
0.451190,71.492
0.501326,71.811
0.551446,71.811
0.601559,72.044
0.651668,72.044
0.701778,71.873
0.751917,71.873
0.802061,71.967
0.852210,71.967
0.902343,72.084
0.952476,72.084
1.002591,72.46
1.052707,72.46
1.102833,72.424
1.152964,72.424
1.203091,72.11
1.253230,72.11
1.303355,72.249
1.353514,72.249
1.403631,73.327
1.453755,73.327
1.503869,73.569
1.553985,73.569
1.604099,72.357
1.654219,72.357
1.704341,71.903
1.754469,71.903
